Place,Bib,Name,Age_Group,Group_Rank,Class,Club,Swim,T1,Bike,T2,Run,Finish
75,111,Conor Roche,O25-29,10,Open,02:48,32:00,2:48,3:53:31,2:22,2:15:25,6:46:06
76,45,Darragh Mooney,O35-39,13,Open,06:13,44:41,6:13,3:51:56,3:44,2:00:12,6:46:46
77,86,Joshua D'Alton,O25-29,11,Open,03:46,39:57,3:46,3:49:15,3:18,2:10:58,6:47:14
78,21,Stephen Leonard,O40-44,12,Open,01:37,48:19,1:37,3:42:35,3:33,2:11:19,6:47:23
79,109,Thijs Panneman,O40-44,13,Open,05:08,42:19,5:08,3:45:18,6:00,2:09:17,6:48:02
80,209,Gordon Tighe,O35-39,14,Open,03:46,41:00,3:46,3:30:49,6:13,2:26:23,6:48:11
81,65,Terry Broderick,O50-54,9,Open,03:32,52:31,3:32,3:27:58,3:48,2:21:30,6:49:19
82,102,Jim Clover,O50-54,10,Open,04:39,36:13,4:39,3:34:19,3:32,2:31:13,6:49:56
83,213,Christopher Walsh,O30-34,9,Open,10:34,42:45,10:34,3:43:11,3:46,2:10:22,6:50:38
84,299,Nicola Kehoe,F40-44,4,Female,00:25,12:55,0:25,3:56:41,1:19,2:39:55,6:51:15
85,104,Rachel Cronin,F35-39,2,Female,04:44,47:59,4:44,3:40:05,3:02,2:15:43,6:51:33
86,6,Peter Mulvaney,O40-44,14,Open,04:43,45:12,4:43,3:42:08,3:39,2:16:08,6:51:50
87,159,Ewout Roeloffs,O50-54,11,Open,03:55,39:33,3:55,3:30:26,1:33,2:37:37,6:53:04
88,18,John Henderson,O45-49,10,Open,03:22,56:49,3:22,3:43:31,2:41,2:06:49,6:53:12
89,85,Gerard Sheehan,O45-49,11,Open,10:45,42:18,10:45,3:56:05,6:19,1:58:05,6:53:32
90,217,Eoin Le Masney,O30-34,10,Open,12:29,39:48,12:29,4:05:36,6:53,1:49:33,6:54:19
91,44,Martin Kerrigan,O50-54,12,Open,03:56,39:35,3:56,3:43:43,3:07,2:24:20,6:54:41
92,13,Peter McIlwaine,O20-24,6,Open,04:04,33:30,4:04,3:52:44,2:05,2:22:21,6:54:44
93,46,Tony Alcock,O45-49,12,,06:07,44:50,6:07,3:43:21,2:24,2:18:26,6:55:08
94,92,Jose Pedro Tome,O55-59,4,Open,03:33,39:38,3:33,3:55:40,4:01,2:12:21,6:55:13
95,137,Ruairi McLoughlin,O25-29,12,Open,02:40,39:17,2:40,4:01:41,2:37,2:10:46,6:57:01
96,74,Daniel Rafferty,O35-39,15,Open,05:18,35:00,5:18,3:45:48,4:46,2:26:17,6:57:09
97,201,Ceallach Hennessy,O25-29,13,Open,03:36,48:04,3:36,3:55:47,2:39,2:08:15,6:58:21
98,5,Ian O’Brien,O50-54,13,Open,05:46,43:57,5:46,3:43:04,6:18,2:19:19,6:58:24
99,208,Chris Mooney,O45-49,13,Open,03:16,36:11,3:16,3:57:53,3:08,2:18:27,6:58:55
100,198,Oscar Gleeson,O25-29,14,Open,04:02,39:43,4:02,3:46:09,2:59,2:26:49,6:59:42
101,8,Conor Cassin,O30-34,11,Open,03:04,39:19,3:04,3:43:11,2:12,2:32:56,7:00:42
102,203,Roger Finn,O40-44,15,Open,05:43,39:57,5:43,4:02:01,4:23,2:08:40,7:00:44
103,300,Dawn Teelan,F40-44,5,Female,01:28,43:44,1:28,3:46:47,3:37,2:26:18,7:01:54
104,200,Deirdre O sullivan,F45-49,2,Female,03:18,46:14,3:18,3:59:38,5:20,2:07:41,7:02:11
105,107,Keelin MacDonald,F35-39,3,Female,03:12,38:59,3:12,3:56:36,2:54,2:21:02,7:02:43
106,29,Mark Vaudrey,O45-49,14,Open,01:26,42:52,1:26,3:33:42,2:33,2:42:41,7:03:14
107,55,Donal Howard,O20-24,7,Open,05:40,41:47,5:40,3:46:58,3:26,2:27:26,7:05:17
108,53,Thomas Jones,O25-29,15,Open,05:27,46:45,5:27,3:40:48,6:01,2:27:05,7:06:06
109,186,Glen Charleton,O50-54,14,Open,06:11,41:20,6:11,3:56:02,6:04,2:17:28,7:07:05
110,207,Michael Walsh,O30-34,12,Open,06:58,45:17,6:58,3:44:23,5:16,2:25:42,7:07:36
111,163,Daniel Crampton,O20-24,8,Open,06:46,45:58,6:46,3:48:20,2:14,2:24:44,7:08:02
112,131,Kevin McArdle,O45-49,15,Open,05:38,39:45,5:38,3:48:59,6:52,2:27:22,7:08:36
113,113,Caitriona Shanahan,F40-44,6,Female,03:14,42:27,3:14,3:57:40,3:16,2:22:07,7:08:44
114,136,Cillian McCarrick,O20-24,9,Open,04:21,40:08,4:21,3:52:06,2:16,2:30:29,7:09:20
115,166,Sean Herlihy,O35-39,16,Open,03:57,39:13,3:57,4:06:25,5:01,2:15:21,7:09:57
116,79,Evan Collins,O25-29,16,Open,03:19,33:06,3:19,3:56:35,2:29,2:34:54,7:10:23
117,12,Brian Whyte,O35-39,17,Open,05:57,40:49,5:57,3:46:05,3:40,2:33:58,7:10:29
118,222,Dean Young,O25-29,17,Open,03:22,36:33,3:22,3:44:37,4:04,2:42:04,7:10:40
119,138,Bryan Collins,O45-49,16,,05:56,43:53,5:56,4:00:25,4:22,2:18:23,7:12:59
120,219,Eoin Duggan Mcsweeney,O30-34,13,Open,03:18,32:07,3:18,3:54:23,5:45,2:37:56,7:13:29
121,68,Tj Carew,O40-44,16,Open,04:58,41:32,4:58,3:53:38,4:26,2:28:58,7:13:32
122,117,Valerie Collins,F50-54,1,Female,03:31,42:16,3:31,3:55:28,3:42,2:29:34,7:14:31
123,33,Robert Herbert,O45-49,17,Open,04:00,42:44,4:00,3:41:33,3:08,2:44:48,7:16:13
124,218,Paul Quinlan,O25-29,18,Open,02:46,42:01,2:46,3:48:03,1:52,2:42:25,7:17:07
125,35,Sarah White,F50-54,2,Female,02:57,42:56,2:57,4:05:47,5:53,2:20:00,7:17:33
126,224,Jenny Lawler,F40-44,7,Female,05:20,42:23,5:20,4:09:03,3:22,2:18:39,7:18:47
