Place,Bib,Name,Age_Group,Group_Rank,Class,Club,Swim,T1,Bike,T2,Run,Finish
232,1051,Priscila Gonçalves,F40-44,37,Female,Portugal,1:23:38,7:47,5:32:35,8:12,3:42:48,10:55:00
233,874,Tory Appleby,F40-44,38,Female,United Kingdom,1:19:06,5:34,5:57:57,4:40,3:27:50,10:55:07
234,875,Megan Sobecki,F40-44,39,Female,United States,1:03:27,4:27,5:43:00,4:51,3:59:31,10:55:16
235,1649,JULIANA TRINDADE,F45-49,19,Female,Brazil,1:16:49,7:01,5:41:27,6:31,3:43:46,10:55:34
236,1176,Maryanne Octave,F50-54,8,Female,Belgium,1:19:03,4:34,5:29:53,7:24,3:55:03,10:55:56
237,698,Beibei Qiao,F30-34,48,Female,China,1:11:53,5:45,5:41:52,4:36,3:52:00,10:56:06
238,1091,Nicole Gaillard,F50-54,9,Female,Switzerland,1:12:42,4:56,5:37:05,4:24,3:57:14,10:56:22
239,1510,Grace Schumacher,F18-24,16,Female,Australia,1:15:54,4:54,5:40:31,4:37,3:50:31,10:56:27
240,856,Laurel Richardson,F40-44,40,Female,Canada,1:13:18,5:22,6:00:02,5:20,3:32:30,10:56:32
241,992,Signe Teuber Seger,F40-44,41,Female,Denmark,1:19:48,5:36,5:33:22,7:26,3:50:44,10:56:56
242,180,RAYSSA BARBOSA BREDA,F35-39,35,Female,Brazil,1:12:48,5:06,5:41:15,6:37,3:51:21,10:57:07
243,1437,Nina Dauvergne,F25-29,29,Female,Canada,1:03:01,6:45,5:50:59,10:45,3:45:40,10:57:10
244,144,Molly Lesser,F35-39,36,Female,United States,1:13:00,4:03,5:41:59,3:02,3:55:23,10:57:28
245,229,Li Yun Chen,F35-39,37,Female,Taiwan,1:24:49,5:00,5:27:01,7:02,3:53:48,10:57:41
246,1341,Ashley Danira Salazar Bañuelos,F25-29,30,Female,Mexico,1:03:02,5:49,5:49:17,6:40,3:52:59,10:57:46
247,266,Schirlei Casas,F35-39,38,Female,Brazil,1:08:42,4:22,5:39:46,5:16,3:59:51,10:57:57
248,842,Amber Silver,F40-44,42,Female,United States,1:18:40,4:20,5:41:58,7:03,3:46:04,10:58:04
249,1110,Pamela Espinoza Dans,F50-54,10,Female,Chile,1:08:48,5:11,5:51:03,6:33,3:46:42,10:58:17
250,715,Linda Thalheim,F30-34,49,Female,Germany,1:14:53,5:48,5:43:15,6:21,3:48:17,10:58:36
251,253,Linda Schirmeister-Gess,F35-39,39,Female,Germany,1:25:03,5:11,5:29:41,4:03,3:54:42,10:58:40
252,309,Ornella Medina,F35-39,40,Female,Argentina,1:24:52,7:19,5:43:27,6:58,3:36:05,10:58:42
253,983,Veronika Umrath,F40-44,43,Female,Germany,1:12:02,6:48,5:54:42,6:25,3:38:57,10:58:54
254,683,Breanna Stevens,F30-34,50,Female,United States,1:22:47,4:46,5:52:04,2:46,3:37:11,10:59:32
255,693,ISABELA NIEDO MARCHIORI,F30-34,51,Female,Brazil,1:12:58,5:55,5:50:19,4:25,3:46:13,10:59:50
256,206,Kristina Petrova,F35-39,41,Female,Kazakhstan,1:24:43,4:10,5:40:19,3:29,3:47:21,11:00:03
257,1477,Nina Maurer,F18-24,17,Female,Germany,1:29:56,5:39,5:50:48,7:22,3:26:20,11:00:05
258,973,Manue Hooper-Bue,F40-44,44,Female,Australia,1:08:26,4:39,5:46:57,4:56,3:55:09,11:00:07
259,209,Larissa Franca,F35-39,42,Female,Brazil,1:34:43,5:13,5:29:55,5:33,3:44:58,11:00:22
260,221,Anja Sturm,F35-39,43,Female,Germany,1:16:45,3:48,5:32:25,5:46,4:01:41,11:00:25
261,1753,Estelle-Marie Kieffer,F45-49,20,Female,France,1:05:50,4:30,5:29:30,5:14,4:15:25,11:00:29
262,1183,Marisa Rastetter,F50-54,11,Female,United States,1:08:34,5:10,5:47:54,6:41,3:53:13,11:01:31
263,674,Savanah Gibbs,F30-34,52,Female,United States,1:12:23,5:04,5:14:38,4:03,4:25:24,11:01:33
264,903,Simone Weber,F40-44,45,Female,Switzerland,1:08:18,4:36,5:04:08,4:39,4:39:56,11:01:37
265,329,Christina Krachtoudi,F35-39,44,Female,Greece,1:10:47,3:31,5:49:11,9:16,3:49:03,11:01:48
266,170,Aleksandra Kieda,F35-39,45,Female,Poland,1:17:17,4:01,5:42:38,4:03,3:54:10,11:02:09
267,706,Verena Köster,F30-34,53,Female,Germany,1:27:36,4:33,5:27:44,3:38,3:58:41,11:02:12
268,1246,Julita Sikora,F50-54,12,Female,Poland,1:24:33,5:14,5:40:27,4:54,3:47:08,11:02:16
269,726,Astrid Volders,F30-34,54,Female,Belgium,1:14:49,9:59,5:33:32,8:29,3:55:34,11:02:22
270,1372,Sarah Burnash,F25-29,31,Female,United States,1:06:40,5:39,5:59:39,9:06,3:41:29,11:02:34
271,654,Olivia Leonard,F30-34,55,Female,Australia,1:11:52,6:58,5:57:16,7:43,3:39:07,11:02:56
272,143,Nieves Gemio Rodríguez,F35-39,46,Female,Spain,1:15:29,2:54,5:53:21,6:19,3:44:55,11:02:58
273,1409,Ashley Sutherland,F25-29,32,Female,United States,1:00:01,7:36,5:49:02,11:02,3:55:24,11:03:04
274,754,Irina Raschle,F30-34,56,Female,Switzerland,1:15:49,5:08,5:31:52,4:33,4:05:44,11:03:06
275,768,Estée Chiara Larivière,F30-34,57,Female,United Kingdom,1:09:53,4:36,5:42:46,4:46,4:01:07,11:03:09
276,876,Stephanie Go,F40-44,46,Female,United States,1:19:06,4:45,5:44:13,4:35,3:50:30,11:03:10
277,303,Marion Klein,F35-39,47,Female,Germany,1:16:37,3:24,5:41:26,4:00,3:58:00,11:03:27
278,677,Ulrike Servos,F30-34,58,Female,Germany,1:06:16,7:07,5:38:03,5:56,4:06:11,11:03:33
279,1391,Gabriela Ferre,F25-29,33,Female,Venezuela,1:20:17,4:43,5:43:53,5:22,3:49:22,11:03:38
280,1723,Kelly Cunningham,F45-49,21,Female,United States,1:19:37,6:00,5:43:56,4:51,3:49:28,11:03:51
281,691,Ana García Rodas,F30-34,59,Female,Guatemala,1:01:03,3:44,5:41:39,6:11,4:11:15,11:03:52
282,1557,Allison Xu,F45-49,22,Female,China,1:45:03,6:09,5:27:48,8:15,3:36:40,11:03:56
283,1689,Birke Thielen,F45-49,23,Female,Germany,1:18:20,6:36,5:35:01,4:20,4:00:12,11:04:29
284,906,Julie Wirth,F40-44,47,Female,United States,1:19:20,4:22,5:42:51,4:11,3:53:53,11:04:37
285,1724,Manuela Suess,F45-49,24,Female,Germany,1:10:29,4:36,5:24:08,4:51,4:20:45,11:04:49
286,1554,Alfonsina Peppa,F45-49,25,Female,Argentina,1:22:37,5:14,5:43:15,5:09,3:48:56,11:05:11
287,131,Maria Gijón,F35-39,48,Female,Spain,1:09:19,4:21,5:49:18,4:29,3:57:48,11:05:14
288,681,Fanny Debouvries,F30-34,60,Female,France,1:24:13,4:25,5:47:07,3:58,3:45:37,11:05:20
289,128,Virginie Longueteau Rouvroy,F35-39,49,Female,Guadeloupe,1:06:38,3:17,5:49:22,4:27,4:02:15,11:06:00
290,249,Jenna-Caer Seefried,F35-39,50,Female,Canada,1:27:08,6:51,5:51:00,6:10,3:34:51,11:06:00
291,1417,Rachael Markoe,F25-29,34,Female,United States,1:05:22,4:35,5:43:26,6:27,4:06:23,11:06:12
292,286,Sabine Otto,F35-39,51,Female,Germany,1:24:09,5:08,5:56:36,5:48,3:34:49,11:06:29
293,751,Victoria Edwards,F30-34,61,Female,United Kingdom,1:24:14,7:56,5:43:55,7:23,3:43:05,11:06:33
294,1518,Anna Longdill,F45-49,26,Female,New Zealand,1:11:02,6:54,5:36:07,8:10,4:04:35,11:06:48
295,1236,Marialuz Arellano,F50-54,13,Female,Ecuador,1:18:44,4:29,5:36:32,4:19,4:02:57,11:07:01
296,900,Leah West,F40-44,48,Female,Canada,1:15:15,3:46,5:56:24,4:11,3:47:29,11:07:05
297,1691,Ashley Couper,F45-49,27,Female,Bermuda,1:20:14,11:02,5:45:09,5:51,3:44:50,11:07:06
298,287,Sara Maas,F35-39,52,Female,United States,1:15:35,6:14,5:39:34,6:42,3:59:02,11:07:08
299,1411,Marina Koleskina,F25-29,35,Female,Kyrgyzstan,1:21:56,3:21,5:54:54,2:57,3:44:07,11:07:14
300,1242,Bettina Steiger,F50-54,14,Female,Switzerland,1:16:01,4:04,5:44:18,4:48,3:58:03,11:07:14
301,189,Zora Kohoutkova,F35-39,53,Female,Slovakia,1:17:32,4:46,5:36:02,4:55,4:04:07,11:07:22
302,625,Tabea Sohm,F30-34,62,Female,Austria,1:17:35,4:25,5:39:21,3:46,4:02:28,11:07:35
303,1549,Melanie Baumann,F45-49,28,Female,Switzerland,1:25:11,5:00,5:45:02,4:59,3:47:31,11:07:42
304,1350,Kathleen Mhatre,F25-29,36,Female,United States,1:08:15,5:53,5:42:42,6:21,4:04:35,11:07:45
305,1346,Clara Debiassi,F25-29,37,Female,Argentina,1:04:04,3:50,5:47:28,3:12,4:09:28,11:08:02
306,1394,Theres Fingerhut,F25-29,38,Female,Germany,1:12:16,5:30,5:30:01,5:22,4:14:56,11:08:06
307,277,Kalee Tyson,F35-39,54,Female,United States,1:10:48,5:30,5:57:00,7:10,3:47:51,11:08:19
308,210,Katsiaryna Kolasava,F35-39,55,Female,Sweden,1:29:11,5:07,5:47:56,6:28,3:40:11,11:08:52
309,1136,Sonja Barth,F50-54,15,Female,Germany,1:21:37,3:50,5:32:13,5:56,4:05:31,11:09:06
310,1251,Gro Hege Jermstad,F50-54,16,Female,Norway,1:18:25,4:59,5:40:20,5:28,3:59:55,11:09:07
311,222,Veronique Proulx,F35-39,56,Female,Canada,1:16:47,4:59,5:48:22,4:00,3:55:03,11:09:10
312,1199,Yuki Toyokawa,F50-54,17,Female,Japan,1:18:21,5:44,5:56:33,4:54,3:43:45,11:09:17
313,820,Liv Devitt,F30-34,63,Female,United States,1:14:39,4:47,5:45:45,5:41,3:58:27,11:09:19
314,667,AMANDA DE OLIVEIRA BRITO,F30-34,64,Female,Brazil,1:12:52,5:52,6:00:33,5:50,3:44:46,11:09:53
315,893,Meghan Grant,F40-44,49,Female,United States,1:07:46,5:23,5:57:51,5:05,3:53:51,11:09:56
316,186,Kimmarie Dautrich,F35-39,57,Female,United States,1:18:30,5:04,5:46:18,6:34,3:53:45,11:10:11
317,207,Viola Greil,F35-39,58,Female,Germany,1:10:47,4:01,5:56:41,9:08,3:49:34,11:10:11
318,864,Sabrina Plontasch,F40-44,50,Female,Germany,1:19:38,5:51,5:51:41,6:28,3:46:45,11:10:23
319,1468,Kinley Bollinger,F18-24,18,Female,United States,1:11:41,5:20,5:29:06,5:20,4:18:59,11:10:26
320,818,Dominique Stasulli,F30-34,65,Female,United States,1:23:02,5:41,6:00:00,4:00,3:37:52,11:10:34
321,200,Tatiana Gouw,F35-39,59,Female,Brazil,1:22:31,6:19,5:52:05,5:03,3:44:38,11:10:36
322,150,Annemarie Rustenburg,F35-39,60,Female,Netherlands,1:10:37,3:33,5:29:01,4:41,4:22:44,11:10:36
323,1111,Valentina Sestan,F50-54,18,Female,Italy,1:29:27,4:25,5:49:21,3:40,3:43:54,11:10:47
324,1488,Caroline Beard,F18-24,19,Female,United States,1:18:14,4:57,5:57:52,6:19,3:43:26,11:10:48
325,126,Sofia Lärfars,F35-39,61,Female,Sweden,1:00:28,4:49,6:04:41,5:01,3:55:53,11:10:51
326,1343,Hannah Jeppesen,F25-29,39,Female,Australia,59:35,4:31,6:00:18,6:33,3:59:58,11:10:55
327,1495,Amanda Vang Hvitved,F18-24,20,Female,Denmark,1:19:22,5:52,5:37:29,5:07,4:03:08,11:10:57
328,174,Maria Paula Moreno,F35-39,62,Female,Colombia,1:21:26,5:20,5:42:23,9:24,3:52:54,11:11:27
329,1661,Sarah Pearce-Gieck,F45-49,29,Female,Canada,1:09:55,4:55,5:40:46,4:53,4:11:16,11:11:45
330,299,Caroline Dias,F35-39,63,Female,Brazil,1:10:29,4:09,5:46:42,6:03,4:04:28,11:11:51
331,871,Désirée Huber,F40-44,51,Female,Switzerland,1:18:05,5:49,5:43:04,9:04,3:55:51,11:11:53
332,1631,Verena Müller,F45-49,30,Female,Germany,1:08:09,4:09,5:43:17,5:09,4:11:59,11:12:44
333,800,Karoliina Welin,F30-34,66,Female,Finland,1:10:58,4:13,5:40:12,5:46,4:11:42,11:12:52
334,507,Nada Prouty,F55-59,3,Female,United States,1:26:44,6:03,5:57:26,5:36,3:37:05,11:12:53
335,854,Jennie Zinchuk,F40-44,52,Female,United States,1:15:51,4:24,5:49:11,4:43,3:59:08,11:13:16
336,1162,Valentina KUKRUS,F50-54,19,Female,Kyrgyzstan,1:12:44,5:23,5:55:16,6:17,3:53:41,11:13:21
337,724,Núria Ciuró Boixadera,F30-34,67,Female,Spain,58:23,4:35,6:11:26,4:25,3:54:33,11:13:22
338,1393,Dominique Meyer,F25-29,40,Female,United States,1:25:53,4:45,5:38:48,5:36,3:58:25,11:13:26
339,712,Lauren Cadel,F30-34,68,Female,Canada,1:24:50,5:12,5:41:21,4:30,3:57:39,11:13:32
340,811,Marjolaine Weynand,F30-34,69,Female,Belgium,1:20:22,6:04,5:53:45,8:33,3:44:53,11:13:38
341,1460,Nina Broccard,F18-24,21,Female,Switzerland,1:20:33,4:36,5:53:44,3:51,3:51:18,11:14:02
342,731,Leah Winckler,F30-34,70,Female,United States,1:02:56,5:36,5:21:05,6:12,4:38:16,11:14:04
343,145,Milena Muzzolini,F35-39,64,Female,France,1:21:02,3:50,5:31:33,5:38,4:12:05,11:14:07
344,1287,Valeria Mooney,F50-54,20,Female,Argentina,1:08:46,3:41,6:01:34,4:43,3:55:37,11:14:22
345,810,Anna Minges,F30-34,71,Female,Germany,1:14:49,4:46,5:53:48,8:04,3:52:55,11:14:23
346,909,Jennie Hansen,F40-44,53,Female,United States,1:13:57,4:36,5:40:00,6:45,4:09:18,11:14:35
347,284,Marianne Geisler,F35-39,65,Female,France,1:16:36,4:38,5:44:36,5:44,4:03:06,11:14:41
348,1324,Rachelle Dion,F25-29,41,Female,Canada,1:07:33,7:16,6:09:32,4:10,3:46:21,11:14:51
349,814,Greta Ongaro,F30-34,72,Female,Italy,1:29:49,5:52,5:45:34,5:28,3:48:26,11:15:08
350,960,Paivi Hanninen,F40-44,54,Female,Finland,1:11:49,6:01,5:41:45,5:08,4:10:38,11:15:20
351,835,Alex O’toole,F30-34,73,Female,United Kingdom,1:13:55,5:11,5:55:54,5:55,3:54:30,11:15:25
352,1496,Maite Farin,F18-24,22,Female,Germany,1:20:13,4:55,5:57:39,4:37,3:48:03,11:15:27
353,807,Tamsin Horne,F30-34,74,Female,New Zealand,1:06:19,5:19,6:11:13,6:14,3:46:33,11:15:38
354,324,Monique Ahern Gamba,F35-39,66,Female,Brazil,1:20:28,5:20,5:42:03,6:16,4:01:41,11:15:49
355,905,Almudena Arrechea,F40-44,55,Female,Mexico,1:17:44,6:18,5:42:26,7:04,4:02:17,11:15:49
356,1362,Ana Martinez Alonso,F25-29,42,Female,Spain,1:12:01,5:25,6:01:55,5:18,3:51:12,11:15:51
357,1541,Marie-Louise Rigdal,F45-49,31,Female,Sweden,1:21:24,5:33,6:05:12,6:37,3:37:07,11:15:53
358,711,Barbora Šimková,F30-34,75,Female,Czechia,1:08:50,4:44,5:35:27,5:48,4:21:11,11:15:59
359,1405,Lydia Frazer,F25-29,43,Female,Australia,1:01:38,8:41,5:41:48,4:26,4:20:06,11:16:39
360,809,Elisa Zwerus,F30-34,76,Female,Netherlands,1:14:58,4:49,6:00:42,4:18,3:52:13,11:17:00
361,762,Anne Peanasky,F30-34,77,Female,United States,1:00:56,4:27,5:54:38,4:34,4:12:41,11:17:14
362,822,Bárbara Colombina Vallejos Cáceres,F30-34,78,Female,Spain,1:22:05,6:12,5:48:12,8:29,3:52:18,11:17:16
363,1576,Claire Knight,F45-49,32,Female,Canada,1:39:03,5:59,5:42:19,7:47,3:42:40,11:17:48
364,295,Nezka Kavcic,F35-39,67,Female,Slovenia,1:21:09,4:58,5:55:56,5:08,3:50:41,11:17:53
365,1648,Stephanie Ray,F45-49,33,Female,Canada,1:20:46,5:12,5:42:02,5:06,4:04:52,11:18:00
366,147,Bruna Barreto,F35-39,68,Female,Brazil,1:23:26,6:13,5:51:20,4:49,3:52:21,11:18:08
367,1149,Alicja Stepien,F50-54,21,Female,Poland,1:20:08,4:58,5:29:24,5:53,4:18:02,11:18:25
368,664,Florence Rambaud,F30-34,79,Female,France,1:28:00,5:46,5:42:09,5:55,3:56:44,11:18:35
369,832,Noémie Rogereau,F30-34,80,Female,France,1:22:16,6:42,5:54:43,6:59,3:48:41,11:19:20
370,1577,Valentina Noventa,F45-49,34,Female,Italy,1:14:31,5:32,5:44:50,6:39,4:07:56,11:19:28
371,140,Hyekyeong Seo,F35-39,69,Female,Korea,1:16:42,3:47,5:52:31,7:19,3:59:20,11:19:38
372,201,Sara Kimmel,F35-39,70,Female,United States,1:16:56,5:05,5:59:43,4:02,3:53:58,11:19:43
373,844,FABIANA RIBEIRO DE ASSIS,F40-44,56,Female,Brazil,1:08:34,5:52,5:43:43,9:23,4:12:31,11:20:04
374,1456,Marine Panagiotidis,F18-24,23,Female,Belgium,1:05:18,4:38,5:40:39,5:26,4:24:02,11:20:04
375,721,Helene Gleizes,F30-34,81,Female,United Kingdom,1:25:46,4:55,5:40:36,4:30,4:04:27,11:20:13
376,1154,Aneta Kirilenko,F50-54,22,Female,Poland,1:37:21,5:17,6:01:29,6:36,3:29:37,11:20:19
377,1059,Joanna Pomorska,F40-44,57,Female,Poland,1:18:42,6:11,5:50:49,7:56,3:57:02,11:20:40
378,158,Melanie Pirinoli,F35-39,71,Female,Switzerland,1:08:45,4:36,5:39:37,5:41,4:22:34,11:21:12
379,620,Xueyan Jiang,F30-34,82,Female,China,1:28:22,4:30,5:42:27,4:04,4:01:54,11:21:17
380,178,Natalie Stewart,F35-39,72,Female,United States,1:25:25,5:29,5:47:59,7:18,3:55:13,11:21:24
381,1075,Dana Hricisin,F40-44,58,Female,Czechia,1:32:13,5:46,5:57:48,5:35,3:40:07,11:21:28
382,730,Ashley Hardgrove,F30-34,83,Female,United States,1:17:21,5:17,5:50:56,6:10,4:02:07,11:21:50
383,767,Bianca Connor,F30-34,84,Female,Australia,1:22:59,8:54,5:40:34,7:56,4:01:35,11:21:58
384,930,Virginie PEREIRA,F40-44,59,Female,France,1:21:10,6:25,5:48:49,12:11,3:53:23,11:21:58
385,1108,Fernanda Caio Da Fonseca Morganti,F50-54,23,Female,Brazil,1:18:15,5:58,5:40:10,5:07,4:12:50,11:22:20
386,1395,Qian Chueng,F25-29,44,Female,China,1:32:26,6:24,5:43:15,5:14,3:55:10,11:22:29
387,185,Frauke Pobric,F35-39,73,Female,Germany,1:10:18,4:07,6:09:45,6:37,3:51:58,11:22:45
388,146,Keltie John,F35-39,74,Female,Canada,1:06:38,3:55,6:17:30,5:25,3:49:41,11:23:09
389,275,Monica Deemie,F35-39,75,Female,United States,1:10:24,4:02,5:58:43,5:21,4:04:45,11:23:15
390,138,Ashley Anderson,F35-39,76,Female,United States,1:07:05,5:46,5:57:19,6:22,4:07:02,11:23:35
391,881,Becky Hill,F40-44,60,Female,United States,1:19:27,5:29,5:57:07,5:40,3:56:18,11:24:01
392,852,Christina Gehringer,F40-44,61,Female,Germany,1:24:52,5:52,5:52:21,7:06,3:53:57,11:24:08
393,289,Chao Cai,F35-39,77,Female,China,1:30:28,8:10,6:07:51,8:55,3:28:48,11:24:12
394,1396,Laura Marie Asche,F25-29,45,Female,Germany,1:19:53,4:06,5:56:51,6:26,3:57:06,11:24:22
395,1655,Lucie Krátká,F45-49,35,Female,Czechia,1:14:48,3:45,5:51:43,3:36,4:10:34,11:24:26
396,670,Alannah Nash,F30-34,85,Female,Australia,1:06:58,3:55,5:46:52,5:15,4:21:29,11:24:30
397,640,Kiah Wheeler,F30-34,86,Female,Canada,1:10:12,7:24,5:35:06,7:40,4:24:08,11:24:31
398,999,Kylie Lloyd,F40-44,62,Female,Australia,1:24:18,7:00,5:49:53,5:03,3:58:26,11:24:40
399,634,Ine Vandepoele,F30-34,87,Female,Belgium,1:28:13,5:28,5:58:45,4:04,3:48:25,11:24:55
400,623,Bianca Hodgkins,F30-34,88,Female,Australia,1:08:41,4:27,5:41:39,3:55,4:26:17,11:25:00
401,1272,Rebecca Mckee,F50-54,24,Female,United States,1:18:20,5:25,5:37:11,7:15,4:16:59,11:25:11
402,1014,Lisa Kruse,F40-44,63,Female,United States,1:23:02,5:19,5:44:17,8:11,4:04:31,11:25:20
403,1327,Olivia Kayye,F25-29,46,Female,United States,1:00:32,4:36,5:49:56,11:22,4:18:55,11:25:21
404,779,Jenny Müller,F30-34,89,Female,Germany,1:13:13,4:49,5:50:19,5:00,4:12:01,11:25:21
405,292,Yvonne Loughran,F35-39,78,Female,Ireland,1:09:44,6:19,6:02:09,7:28,4:00:06,11:25:46
406,986,Laura Domínguez Diez,F40-44,64,Female,Spain,1:22:39,6:39,6:01:25,8:02,3:47:23,11:26:08
407,205,Amadee Nicolaas,F35-39,79,Female,Aruba,1:22:04,9:07,5:58:58,8:02,3:48:01,11:26:11
408,522,Anita Weissinger-Lusenberger,F55-59,4,Female,Austria,1:28:19,4:40,5:56:37,3:42,3:52:59,11:26:16
409,1685,Daniela Unger,F45-49,36,Female,Germany,1:11:51,7:57,5:59:07,6:38,4:00:47,11:26:19
410,1443,Claudia Fernanda Arguijo Aguirre,F25-29,47,Female,Mexico,1:09:33,5:31,6:09:36,4:05,3:57:52,11:26:37
411,1475,Johanna Schramm,F18-24,24,Female,Germany,1:08:46,3:50,6:16:08,4:14,3:53:49,11:26:46
412,1567,Virginie Perrin,F45-49,37,Female,France,1:18:17,5:15,5:50:38,4:23,4:08:25,11:26:59
413,988,Ynske Rodenhuis,F40-44,65,Female,Netherlands,1:07:47,3:43,5:59:58,4:38,4:10:58,11:27:05
414,311,MARIANA BECCARIA DA COSTA SOARES HUNGRIA NOGUEIRA,F35-39,80,Female,Brazil,1:21:51,6:40,6:19:50,7:05,3:31:50,11:27:17
415,713,Jessica Binaisse,F30-34,90,Female,Australia,1:10:14,4:22,5:53:08,4:06,4:15:38,11:27:29
416,1029,Adeline Myotte,F40-44,66,Female,France,1:26:42,3:53,5:39:23,6:01,4:12:08,11:28:06
417,1073,Erika Nakamura Da Costa,F40-44,67,Female,Brazil,1:11:52,4:57,5:56:36,3:47,4:11:06,11:28:17
418,1434,Margaret Tobey,F25-29,48,Female,United States,1:07:28,4:16,5:43:42,3:59,4:28:59,11:28:24
419,525,Metka Jug,F55-59,5,Female,Slovenia,1:23:29,4:36,6:00:42,4:09,3:55:31,11:28:28
420,1609,Anja Štrovs,F45-49,38,Female,Slovenia,1:01:36,6:01,6:01:03,6:12,4:14:01,11:28:53
421,787,Elizabeth Izzo,F30-34,91,Female,United States,1:14:56,6:19,5:55:30,5:56,4:06:19,11:29:01
422,1696,Dana Bullard,F45-49,39,Female,United States,1:16:39,5:51,6:10:49,4:54,3:50:51,11:29:04
423,1407,Mylène Frei,F25-29,49,Female,Switzerland,1:17:36,5:38,6:04:46,5:48,3:55:19,11:29:07
424,1177,Eva Ribalta,F50-54,25,Female,Spain,1:25:04,4:25,5:47:39,8:39,4:03:52,11:29:39
425,1019,Kristin Adermann,F40-44,68,Female,Germany,1:28:09,6:04,5:48:49,6:08,4:00:30,11:29:40
426,1625,Season Lane,F45-49,40,Female,United States,1:14:21,4:58,6:05:34,6:11,3:58:41,11:29:45
427,498,Michelle Boyes,F55-59,6,Female,Australia,1:13:08,4:19,5:52:39,5:27,4:14:12,11:29:46
428,812,Anna Goerk,F30-34,92,Female,Germany,1:25:41,6:39,5:48:24,6:31,4:02:38,11:29:54
429,631,Ksenia Sirotkina,F30-34,93,Female,Kyrgyzstan,1:12:30,6:28,5:55:12,8:29,4:07:18,11:29:58
430,838,Krisztina Vaczi,F40-44,69,Female,Hungary,1:21:05,5:02,6:05:49,5:12,3:53:21,11:30:28
431,801,Amy Haycock,F30-34,94,Female,United States,1:25:01,6:17,5:50:06,6:48,4:02:32,11:30:44
432,141,Aaltje Dargatz,F35-39,81,Female,Germany,1:06:37,3:15,5:50:24,4:24,4:26:07,11:30:47
433,1072,Jess Perry,F40-44,70,Female,United States,1:14:08,5:44,5:55:26,8:18,4:07:16,11:30:52
434,1520,Camila Gozzett,F45-49,41,Female,Brazil,1:21:09,5:37,5:57:08,5:25,4:01:40,11:31:00
435,705,Annika Herrmann,F30-34,95,Female,Germany,1:19:33,6:15,5:44:46,6:04,4:14:26,11:31:02
436,1037,Janina Bolley,F40-44,71,Female,Germany,1:19:38,9:19,6:11:27,9:20,3:41:20,11:31:04
437,1525,Stefanie Mayer,F45-49,42,Female,Germany,1:26:33,5:10,6:11:59,9:32,3:37:53,11:31:08
438,237,sarah hashagen,F35-39,82,Female,Germany,1:29:38,7:26,5:55:55,7:07,3:51:13,11:31:19
439,979,Sarah Van Dyk,F40-44,72,Female,United States,1:23:48,5:28,5:28:29,6:16,4:27:23,11:31:25
440,1469,Elise Greenwald,F18-24,25,Female,United States,1:07:35,5:05,6:24:58,6:11,3:47:52,11:31:41
441,824,Natalia Parfenteva,F30-34,96,Female,Cyprus,1:34:06,4:54,5:41:03,4:42,4:06:59,11:31:44
442,1730,Wendy Fejfar,F45-49,43,Female,United States,1:17:00,5:02,5:34:04,7:50,4:27:50,11:31:46
443,163,Anne Hildebrandt,F35-39,83,Female,Germany,1:23:16,4:53,5:40:34,5:10,4:17:54,11:31:47
444,672,Holly Sinnott,F30-34,97,Female,United States,1:04:22,7:14,6:16:10,10:39,3:53:21,11:31:47
445,1089,Jenny Fletcher,F50-54,26,Female,Canada,1:04:45,6:26,5:41:16,6:49,4:32:36,11:31:52
446,907,Gillian Micoli,F40-44,73,Female,United States,1:10:03,5:42,5:54:17,6:39,4:15:24,11:32:05
447,1268,Karen Ayse Salih,F50-54,27,Female,Denmark,1:21:30,5:27,5:42:07,5:41,4:17:27,11:32:11
448,785,Ines Van Troyen,F30-34,98,Female,Belgium,1:12:00,5:02,6:08:33,10:32,3:56:06,11:32:13
449,217,Sina Langner,F35-39,84,Female,Germany,1:28:30,4:03,5:56:42,8:42,3:54:23,11:32:20
450,603,Britni Bakk,F55-59,7,Female,United States,1:15:33,4:11,5:58:40,3:18,4:10:40,11:32:22
451,696,Helaena Nicholls,F30-34,99,Female,Australia,1:02:09,7:13,6:05:06,9:16,4:08:40,11:32:25
452,1432,Ashley Powell,F25-29,50,Female,United States,1:08:43,7:04,6:19:22,9:17,3:48:33,11:32:58
453,788,Lizzie Mcnamara,F30-34,100,Female,United States,1:14:34,5:06,6:04:39,5:36,4:03:05,11:32:59
454,121,Alexandra Noonan,F35-39,85,Female,United Kingdom,1:24:13,6:09,5:31:43,6:41,4:24:13,11:33:00
455,1230,Meredith Jones,F50-54,28,Female,United States,1:04:34,5:51,5:58:27,5:12,4:19:12,11:33:16
456,1688,Charlotta Axling,F45-49,44,Female,Sweden,1:33:42,4:56,5:39:10,5:57,4:09:37,11:33:21
457,884,Shana Poe,F40-44,74,Female,United States,1:08:19,5:16,5:53:06,4:26,4:22:34,11:33:40
458,826,Nadine Zyman,F30-34,101,Female,Venezuela,1:19:24,5:41,6:09:09,5:26,3:54:01,11:33:41
459,1188,Sabine Claudia Egger-Weickhardt,F50-54,29,Female,Australia,1:32:35,5:05,5:49:18,4:21,4:02:46,11:34:03
460,1045,Lisa Römer,F40-44,75,Female,Germany,1:27:08,6:01,5:50:09,6:16,4:04:34,11:34:08
461,1252,Valeria Sesto,F50-54,30,Female,United Kingdom,1:19:30,4:33,6:18:30,4:24,3:47:18,11:34:15
