Place,Bib,Name,Age_Group,Group_Rank,Class,Club,Swim,T1,Bike,T2,Run,Finish
264,317,Colin McIlrath,,168,Open,,19:00,2:44,55:06,1:05,31:46,1:49:41
265,231,William Hender-Phillips,,169,Open,Wicklow TC,23:27,2:12,52:12,2:03,30:37,1:50:31
266,385,Daire Power,,97,Female,,18:01,3:06,1:01:51,0:31,27:45,1:51:14
267,111,Melanie Brash,,97,Female,,15:58,2:58,1:03:10,0:49,28:19,1:51:14
268,191,Nicola Eustace,,99,Female,Piranha Triathlon Club,19:32,3:02,59:56,0:58,27:50,1:51:18
269,297,Jamie Mc Cormack,,170,Open,,18:07,2:25,56:49,1:07,33:25,1:51:53
270,406,Sinead skelly,,100,Female,Lanesboro Triathlon Club,19:10,1:54,56:15,0:55,34:44,1:52:58
271,447,Edel O'Shea,,101,Female,Not Applicable,16:35,3:34,57:07,0:55,35:09,1:53:20
272,202,Linda Flynn,,102,Female,Lanesboro Triathlon Club,17:02,2:22,59:49,1:07,33:58,1:54:18
273,327,Sharmista Mitra,,103,Female,Galway Triathlon Club,16:00,3:52,58:32,0:51,35:44,1:54:59
274,419,Gearoid Wallace,,171,Open,,23:20,3:12,58:30,2:13,27:45,1:55:00
275,113,Eva Breheny Clarke,,104,Female,Belpark Triathlon Club,17:22,3:15,1:02:31,0:41,32:29,1:56:18
276,165,Suzanne Daly,,105,Female,,19:01,4:08,59:47,0:39,33:00,1:56:35
277,107,Louise Boudin,,106,Female,Lanesboro Triathlon Club,25:56,3:40,57:14,2:31,29:35,1:58:56
278,115,Takysha Brennan,,107,Female,,17:09,2:36,1:02:53,1:03,35:51,1:59:32
279,443,Shane Gillen,,172,Open,Not Applicable,19:03,5:54,1:02:29,1:10,32:46,2:01:22
280,403,Iva Sekulic,,108,Female,UCD Triathlon Club,20:53,4:16,53:24,1:12,42:18,2:02:03
281,423,Niamh Walsh,,109,Female,Belpark Triathlon Club,22:42,6:57,1:03:35,1:06,33:37,2:07:57
282,140,Emery Colbert,,110,Female,Galway Triathlon Club,26:13,2:02,1:01:09,1:14,41:29,2:12:07
283,310,Niamh Mccullagh,,111,Female,,18:42,2:00,1:05:56,0:35,46:23,2:13:36
284,156,Fiona Crespin,,112,Female,,22:49,4:30,1:09:04,1:20,45:51,2:23:34
,103,Anna Beykova,,,Female,Portmarnock TC,,,,,,
,171,Sarah Diamond,,,Female,Wicklow TC,,,,,,
,216,Richenda Garland,,,Female,,,,,,,
,228,Alice Harding,,,Female,Kilkenny Triathlon Club,,,,,,
,232,Ita Henegha,,,Female,,,,,,,
,252,Madeleine Kavanagh,,,Female,Trilogy Triathlon Club,,,,,,
,256,Clodagh Keegan,,,Female,Midland TC,,,,,,
,257,Lorna Keegan,,,Female,TriTanium TC,,,,,,
,319,Emma McKie,,,Female,Limerick TC,,,,,,
,336,Faye Morrissey,,,Female,Piranha Triathlon Club,,,,,,
,337,Maria Mulderrig,,,Female,Portmarnock TC,,,,,,
,345,Joanne Murphy,,,Female,Galway Triathlon Club,,,,,,
,348,Clare Murray,,,Female,Wicklow TC,,,,,,
,349,Joanna Mylotte,,,Female,Galway Triathlon Club,,,,,,
,351,Aine Neville,,,Female,,,,,,,
,359,Teresa O Connor,,,Female,Castlebar Tri Club,,,,,,
,363,Lynne O loughlin,,,Female,Galway Triathlon Club,,,,,,
,437,Aisling Wyer,,,Female,Naas TC,,,,,,
,352,Majella Ní Chríocháin,,,Female,Galway Triathlon Club,,,,,,
,397,Norah Ruth,,,Female,Trilogy Triathlon Club,,,,,,
,305,Michael McConigley,,,Open,Liquid Motion TC,,,,,,
,335,Niall Morley,,,Open,Liquid Motion TC,,,,,,
,108,Paul Bowe,,,Open,Kilkenny Triathlon Club,,,,,,
,116,Adam Brenner,,,Open,Kilkenny Triathlon Club,,,,,,
,118,Alasdair Brown,,,Open,,,,,,,
,130,Eoghan Carey,,,Open,Cork Triathlon Club 2025,,,,,,
,133,Alexander Cathcart,,,Open,Trilogy Triathlon Club,,,,,,
,141,Mark Coleman,,,Open,Athlone Triathlon Club,,,,,,
,142,Geoff Collins,,,Open,Mallow Tri Club,,,,,,
,145,Brian Connaughton,,,Open,Portmarnock TC,,,,,,
,153,Kevin Coughlan,,,Open,Not Applicable,,,,,,
,166,Ian Daniels,,,Open,Limerick TC,,,,,,
,172,Darren Dillon,,,Open,,,,,,,
,175,Ethan Doherty,,,Open,Westport TC,,,,,,
,187,Patrick Dunne,,,Open,Galway Triathlon Club,,,,,,
,194,Sean Farrell,,,Open,3D Triathlon Club,,,,,,
,212,Cormac Gallagher,,,Open,MSC Tri,,,,,,
,215,Fernando Gamero,,,Open,,,,,,,
,238,David Horan,,,Open,Sligo Tri Club,,,,,,
,239,Christopher Horgan,,,Open,Mallow Tri Club,,,,,,
,249,Ciaran Judge,,,Open,Portmarnock TC,,,,,,
,255,Ivan Kearns,,,Open,,,,,,,
,265,Jack Kerrigan,,,Open,Cavan Triathlon Club,,,,,,
,268,Damien Killane,,,Open,,,,,,,
,276,Don Lapierre,,,Open,Cork Triathlon Club 2025,,,,,,
,280,Barry Linehan,,,Open,,,,,,,
,285,John Lyonbs,,,Open,,,,,,,
,287,Shane MacCarthy,,,Open,Wicklow TC,,,,,,
,314,Shane McGonigle,,,Open,,,,,,,
,315,Garrett McGuinness,,,Open,Athlone Triathlon Club,,,,,,
,323,Michael McSwiggan,,,Open,Portmarnock TC,,,,,,
,387,Sean Quigley,,,Open,,,,,,,
,395,Sean Rooney,,,Open,Galway Triathlon Club,,,,,,
,400,Kevin Ryan,,,Open,Portmarnock TC,,,,,,
,415,Jp Vereker,,,Open,Waterford Triathlon Club,,,,,,
,425,Andrew Wanat,,,Open,,,,,,,
,428,Paris Kovi Weavers,,,Open,,,,,,,
,433,David Whyte,,,Open,Athlone Triathlon Club,,,,,,
,453,Declan Kelly,,,Open,Athlone Triathlon Club,,,,,,
,333,Gerard Moran,,,Open,,,,,,,
,339,Colm Mulryan,,,Open,,,,,,,
